url,title,content,category
http://sillok.history.go.kr/id/kla_10106021_003,대간이 전의 일을 아뢰고 헌부가 인재 등용을 아뢰다,"대간이 전의 일을 아뢰고, 헌부가 또 아뢰기를,""사람을 등용하는 것은 정치를 함에 있어 급한 일입니다. 전에 경연에서 대신 우의정 성세창. 이 유일을 찾아 등용하는 등의 일을 아뢴 일이 있는데 곧 의논하여 시행하라고 명하셨으나 이제까지 거행하지 않아서 폐기하고 막는 듯하므로 물정이 지극히 온편하지 못하게 여깁니다. 대신을 시켜 빨리 시행하게 하소서.""하니, 답하기를,""유일을 찾아 등용하는 일은, 내 생각에 중국 사신이 왔을 때에는 일이 많아서 혹 미처 널리 듣고 보지 못했으리라 여겼으나, 이제도 하지 않으니 아뢴 것이 지극히 마땅하다. 빨리 시행하라는 뜻을 대신에게 말하라. 나머지는 윤허하지 않는다.""하였다.","['정론-간쟁(諫諍)', '행정(行政)']"
http://sillok.history.go.kr/id/kla_10106022_001,약방 제조가 문안하고 진찰을 청하다," 약방 제조  영의정 윤인경과 호조 판서 임백령. 가 문안하고, 이어서 아뢰기를,""듣건대 어제 상께서 약방에 명하여 약을 지어 들이게 하셨다 하니 놀랍고 두려움을 견딜 수 없습니다. 오늘 아침 일찍 대궐에 나와 곧 박세거를 불러 물었는데 ‘상의 옥체가 극도로 쇠약하고 천안에 위황  한 빛이 많이 있다.’ 하니 몹시 근심됩니다. 지금은 어떠하신지 모르겠습니다. 어의들에게 함께 들어가 진찰하게 하소서.""하니, 답하기를,""근일 내 기후가 정상인 듯하나 다만 음식을 먹는 것이 여느 때와 같지 않으므로 어제 아침에 박세거를 시켜 들어와 진찰하게 하였더니 또한 손상이 없다 하였다. 번거롭게 여러 의원이 함께 들어와 진찰하게 할 것 없다.""하였다.",['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106022_002,대간이 전의 일을 아뢰고 헌부가 백성의 곤궁을 아뢰다,"대간이 전의 일을 아뢰고, 헌부가 홀로 아뢰기를,""근래 국가에 일이 많아서 경기의 백성이 폐해를 받는 것이 더욱이 심한데, 조세를 감면하라는 명이 계셨더라도 유사는 으레 연분의 등급으로써 조금 줄일 뿐이니, 백성이 은책을 받는 것은 매우 적습니다. 노고에 지치고 농사를 그르친 끝에 있을 곳을 잃고 유리하게 되었는데, 백성의 곤궁이 모두 이토록 극도에 이르게 된 것을 상께서 어찌 죄다 아실 수 있겠습니까. 회복시키는 일을 바삐 해야 하겠으나 달리 구제할 계책이 없으니, 경기에서 진상하는 여러 가지 물건을 적당히 감면하여 곤궁한 백성에게 조금이라도 혜택을 받게 하소서.""하니, 답하기를,""경기의 백성을 위하여 이처럼 아뢰니 내가 매우 아름답게 여긴다. 진상하는 여러 가지 물건을 내년 가을 곡식이 성숙할 때까지 적당히 줄이라. 나머지는 윤허하지 않는다.""하였다.","['정론-간쟁(諫諍)', '행정-지방행정(地方行政)', '재정(財政)', '구휼(救恤)']"
http://sillok.history.go.kr/id/kla_10106023_001,대간이 전의 일을 아뢰다,대간이 전의 일을 아뢰었으나 윤허하지 않았다.,['정론-간쟁(諫諍)']
http://sillok.history.go.kr/id/kla_10106024_001,대간이 전의 일을 아뢰고 헌부가 김경사를 탄핵하다,"대간이 전의 일을 아뢰고, 헌부가 또 아뢰기를,""성주 목사 김경사는 부모의 재물을 합집  하고 죽은 형의 아내를 박대하였으므로 일이 매우 도리에 어긋나고, 또 전에 금산 군수가 되었을 때 처음에는 직무에 부지런하여 백성에게 칭찬받더니 뒤에는 학정을 하여 백성이 매우 원망하고 괴로와하였으므로 다시 임민  하는 벼슬을 시킬 수 없으니, 체직하소서.""하니, 김경사는 아뢴 대로 윤허하고 나머지는 다 윤허하지 않았다.","['정론-간쟁(諫諍)', '인사(人事)', '사법-탄핵(彈劾)']"
http://sillok.history.go.kr/id/kla_10106024_002,이윤경·이약해·이황 등에게 관직을 제수하다," 이윤경을 승정원 동부승지로, 이약해를 홍문관 직제학으로, 이황을 전한으로 삼았다.",['인사-임면(任免)']
http://sillok.history.go.kr/id/kla_10106025_001,상이 미령하다,상이 미령하였다.,['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106025_002,정원이 문안하고 권제를 따를 것을 청하다,"정원이 문안하고, 이어서 아뢰기를,""이제 박세거에게 물었더니 상의 옥체가 쇠약하신 것이 초상 때보다 훨씬 더하다하니, 신들은 답답하고 염려됨을 견딜 수 없습니다. 상께서 춘추가 한창이시고 묵은 병이 깊은 것도 없는데 이토록 극도에 이르게 된 것은 아마 권제를 따르지 않은 탓인 듯하니 더욱이 몹시 답답합니다.""하니, 전교하기를,""이미 권제를 따르기는 하였으나 이질의 증세가 잇달아 일어나서 음식을 먹지 못하니, 권세를 따른 데에 무슨 보탬이 있겠는가. 의원은 별로 다른 증세가 없다 한다.""하였다.",['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106025_003,약방 제조가 문안하고 진찰을 청하다," 약방 제조가 문안하니 제조 들이 문안하기 전에 승전색 박한종에게 상의 기후를 물으니, 박한종이 ‘설사를 많이 한 때문에 기운이 매우 지치고 구역 증세도 있어서 그저께부터 큰 수라를 들지 못한다.’ 하였다.  답하기를,""내 기후가 그다지 손상되지는 않았다. 다만 저번에 이질의 증세가 있었는데 지금 다시 일어나서 그런 것이다.""하였다. 영의정 윤인경이 이어서 아뢰기를,""부모에게 병이 있으면 자식이 반드시 여러 의원에게 널리 묻는 까닭은 오직 그 병을 근심하여 빨리 낫는 효험을 보려는 것입니다. 신하로서 임금에 대한 것은 아들로서 아버지에 대한 것과 같으니, 정리에 어찌 차이가 있겠습니까. 박세거는 이미 진찰하였으니, 유지번·홍침같은 다른 의원들에게 모두 다 들어와 진찰하게 하소서. 또 드시는 약도 약방으로 하여금 시켜 달여 바치게 해야 합니다.""하니, 전교하기를,""오늘은 이미 저물었으니 내일 아침에 들어와 진찰하도록 하라. 탕약은 아뢴 대로 하라.""하였다.","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106025_004,정원이 공사를 중지할 것을 청하다,"정원이 아뢰기를,""근일 상의 옥체가 편안하지 못하므로 공사를 살피고 결단하는 데에서 반드시 더 노고하여 손상되실 것이니, 긴급한 일 밖의 나머지 공사는 정원에 머물러 두고 들이지 말게 하소서.""하니, 알았다고 전교하였다.","['왕실-국왕(國王)', '행정-중앙행정(中央行政)']"
http://sillok.history.go.kr/id/kla_10106026_001,상이 미령하다,상이 미령하였다.,['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106026_002,정원이 문안하다,"정원이 문안하니, 전교하였다.""기후가 어제와 같다.""","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106026_003,약방 제조들이 문안하니 친찰을 허락하다," 약방 제조들이 합문에 나아가 문안하니, 답하였다.""기후는 어제와 같다. 날이 저문 뒤에 기후를 진찰시키겠다마는, 박세거가 잇달아 진찰하였으므로 내 증세와 약을 알고 있으니 다른 의원을 번거롭힐 것은 없다. 박세거로 하여금 들어와 진찰하게 하라.""","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106026_004,의정부·육조가 문안하다,"의정부·육조가 문안하니   검열 한지원이 승전색 박한종에게 사사로이 물으니, 박한종이 귀에 대고 대답하기를 ‘상의 눈동자가 술취한 사람처럼 시원히 뜨지 못하고 손바닥이 매우 더운데, 상께서도 열이 날 것을 염려하신다.  답하기를,""내 기후는 어제보다 더하거나 덜한 것이 없다. 다만 긴급하지 않은 병 때문에 온 조정이 문안하게 하니 마음에 참으로 미안하다.""하였다. 영의정 윤인경이 이어서 아뢰기를,""의원에게만 들어가 상의 기후를 진찰하게 하고 신들은 한 번도 들어가 살피지 못하였으므로 더욱 답답하고 염려됩니다. 오늘 박세거가 들어가 진찰할 때에 신들도 따라 들어가겠습니다. 여러 사람이 들어갈 수는 없다 하더라도 서너 사람은 따라 들어가겠습니다.""하니, 답하기를,""나도 보고 싶은 지 오래다. 다만 병이 나고 처소도 또한 불편하기 때문에 그러지 못할 듯하다. 며칠 지나서 기후가 어떠한지 다시 살펴서 조용히 인견하겠으니 지금은 들어올 것이 없다.""하였다. 유시에 사알 이수정이 정원에 달려와 고하기를 ‘대내에서 어승 백마 세 필을 빨리 안장을 갖추어 들이라는 분부가 있었다.’ 하므로 승지들이 이수정에게 무슨 까닭이냐고 묻고 어디에 쓸 것이냐고 물으니, 모른다고 대답하고 다만 상께서 병이 위독하다고만 말할 뿐이다. 하인들이 황급히 분주하다가, 잠시 후에 형조 판서 윤임   윤임은 상의 외삼촌이고 장경 왕후의 오라버니이다. 과 그 아들인 내승 윤흥인이 안장을 갖춘 백마를 끌고 내정으로 들어갔다. 아마도 여염에서 무당의 말에 현혹되어 병든 사람을 위하여 목숨을 대신하게 하는 것처럼 하였을 것이다.","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106026_005,상의 증세가 위급해지다,"승지·사관 등이 상의 증세가 위급하다는 말을 듣고 경회문으로 가니, 약방 제조들이 먼저 와 있었고, 입직한 홍문관의 관원 유희춘·이원록도 따라왔는데, 내관 박한종이 나와서 말하기를,""상의 기운이 매우 까라져 막 잠드셨는데 갑자기 헛소리를 하는 증세가 있고 기운도 끊어지려 하므로, 궁중이 허둥지둥 위구하여 어쩔 줄 모릅니다.""하고, 윤흥인이 나와서 말하기를,""상께서 열이 극심하여 혀가 짧아지고 정신을 잃으셨는데 병세로 보면 오늘밤도 넘기기 어려우실 듯합니다. 이처럼 답답한 일이 있겠으며, 어떻게 구료해야 하겠습니까?""하였다. 약방 제조와 승지·사관 등이 곧 경회루 아래 수각에 가서 문안하니, 박세거가 나와서 말하기를,""상의 증세는 대개 더위에 상한 데다가 정신을 써서 심열하는 증세는 있어 매우 지치셨는데, 약을 물리치는 것이 너무 심하여 광증을 일으키실 듯합니다.""하고, 김승보는 나와서 말하기를,""의원들이 ‘상께서 병이 위급하므로 마땅히 별각의 고요한 곳에 피어하여 조리하게 해야 하고 의원들도 안심하고 드나들 수 있게 해야 한다.’ 하고 중궁께서도 상께서 피어하기를 바라므로 곧 청연루  에 이어하였습니다. 옮기려 할 때에 따로 침석을 장만하여 시인들이 함께 부축하여 모시려 하니 상께서 스스로 일어나 기세가 점점 살아나는 듯하였습니다.""하고, 유지번·홍침은 나와서 말하기를,""상의 옥체가 이제는 조금 낫고 열도 잠시 내려 미음을 드시며 ‘이것이 왜 이리 찬가.’고 하셨습니다. 그러나 다시 열이 날까 염려되므로 약시중은 떠나지 않습니다.""하였다. 윤인경 등이 상의 기후가 조금 낫다는 말을 들은 데다가 대내에 가까운 곳에서 오래 있는 것을 미안하게 여겨서 도로 경회문으로 나가서 기다렸는데, 밤 삼경에 이르도록 별다른 증세가 없으므로 윤인경 등이 물러갔다. 그때 대비는 창경궁에 있었는데, 선전관과 내관이 군사를 거느리고 유문 표신  을 가지고 와서 밖에서 문을 열라고 급히 외치므로 까닭을 물었으나 말하지 않고, 곧바로 안으로 들어가 아뢰기를,""상이 병환이 매우 위급하시어 나인들이 울부짖는 소리가 밖에까지 들립니다.""하였다. 잠시 후에 대비가 가승지 조광원에게 전교하기를,""이제 들으니, 상의 병환이 매우 위급하시다 한다. 내가 궁을 나가서 의혜 공주의 집 곧 수진방에 있는 청원위의 사제이다. 에 머물러 쉬었다가 들어가서 살펴 보겠으니, 모든 일을 되도록 간략하게 바삐 갖추라.""하니, 조광원이 가주서 안명세,  검열 윤결과 함께 곧 합문 밖에 가서 병조·사복시를 시켜 모든 일을 갖추게 하였다. 안명세·윤결 등이 조광원에게 의논하기를,""이제 이렇게 늦은 밤에 대비께서 거둥하시는 것은 의리로 보아 지극히 미안합니다. 상의 옥체가 위급하시더라도 대비께서 친히 문안하시는 것이 무슨 도움이 되겠습니까. 다만 경동만 더할 뿐입니다. 인심이 의구하고 경동하여 위아래가 황급하면 변고가 일어나는 것도 염려하지 않을 수 없습니다.""하니, 조광원이 말하기를,""내 생각도 그러하다.""하고는, 곧 승전색에게 청하여 아뢰기를,""이제 전교를 받고 모든 일을 곧 갖추게 하였습니다. 다만 상의 기후는 더위 증세로 말미암아 우연히 그러한 것이고 또 전하는 말을 그대로 믿을 수 없는데, 이제 갑자기 자전께서 거둥하시면 인심이 매우 놀랄 뿐 아니라 상의 옥체가 더욱 경동되실 것이 염려됩니다. 또 장차 공주의 집에 머물러 쉬려 하셨는데, 상께서 이 일을 들으신다면 반드시 더욱 경동되실 것이니 의리로 보아 어떠하겠습니까.""하니, 대비가 전교하기를,""이제 문안하는 사람이 와서 상의 병환이 위급하다고 전하므로 내가 친히 가서 보려한 것이니, 모든 일을 그대로 갖추고서 문안하는 사람이 다시 오기를 기다리라.""하였다. 그래서 윤결 등이 주서 이덕응·안함에게 바삐 글을 보내어,""이제 대비께서 친히 가시려 하는데 다만 상의 옥체가 경동되실 뿐 아니라 인심이 불안하여 일이 옳지 않을 것이니, 이 뜻을 승지들에게 의논하는 것이 어떠하겠는가?""하니, 이덕응 등이 회보하기를,""영상과 정원이 함께 의논하였는데 ‘자전께서 한밤에 거둥하셔서는 안되니 곧 이 뜻으로 방계해야 한다.’ 하였다.""하였다. 윤결 등이 그 회보를 조광원에게 보이고 말하기를,""조정의 뜻도 이러하니 이제 다시 아뢰어야 하겠습니다.""하였다. 조광원이 다시 아뢰기를,""이러한 한밤에 황급히 동가하시면, 보고 듣기에 놀라울 뿐 아니라 여느 집에서 꺼리는 일로 말하더라도 미안할 듯합니다. 이제 이 뜻을 정원에 알렸더니 대신과 정원도 함께 의논하여 동가하셔서는 안 되겠다고 하므로 감히 아룁니다.""하니, 전교하기를,""대신의 뜻이 그러하다 하니 이제 우선 멈추라. 그러나 공주의 집에서 머물러 쉬고 궁에 들어가려 하니, 이 뜻을 승지가 대신에게 가서 의논하라.""하였다. 조광원이 명을 듣고 나가기 전에 사인 이천계가 삼공의 뜻으로 와서 아뢰기를,""이제 듣건대 자전께서 이어하려 하신다 하니, 이러한 한밤에는 미천한 궁인일지라도 움직여서는 안 되는데 더구나 자전이겠습니까. 또 상의 기후가 이제는 조금 나으니 결코 동가하셔서는 안 되겠습니다.""하니, 자전이 답하기를,""뜻밖에 상의 환후가 매우 위급하시다는 말을 듣고 여기에 멀리 있는 것이 미안하여 의혜 공주의 집에 가서 가까이 있으면서 문안하려 하였다. 이제 대신이 밤에 동가하여서는 안 된다 하니 우선 멈추고 가지 않겠다.""하였다. 그때 의장이 다 문밖에 있었으므로 조광원이 표신을 내어 파진하기를 청하니, 전교하기를,""표신은 문안하는 내관이 오기를 잠시 기다렸다가 내라.""하였다. 조광원이 아뢰기를,""표신을 내지 않는 것은 문안이 오기를 기다려 다시 거둥하시려는 것입니다. 대신도 어찌 간단히 생각하여 아뢰었겠습니까. 또 의혜 공주의 집은 여염 사이에 있으므로 더욱이 거둥하셔서는 안 되겠으니 표신을 내어 파진하소서.""하니, 그제야 표신을 내리고 이어서 전교하기를,""표신은 내었다마는, 연과 교자는 돈화문 밖에 두고 대령하라.""하였다. 그때 대간이 단봉문 밖에 와서 아뢰어 멈추게 하려 하였으나, 동가를 멈추었다는 말을 듣고 물러갔다.","['왕실(王室)', '정론(政論)', '행정(行政)', '군사(軍事)']"
http://sillok.history.go.kr/id/kla_10106027_001,상의 병환이 위독하다,상의 병환이 위독하였다.,['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106027_002,약방 제조·승지·사관 등이 문안하다," 약방 제조와 승지·사관 등이 경회루 남쪽 못가에 들어가서 문안하니, 답하였다.""내 증세는 줄지 않아 어젯밤과 같다.""   박한종이 말하기를, ‘상의 증세는 대개 덜하신 듯하여, 오늘 새벽에는 죽을 드시고, 이어서 전교하기를 「간밤의 일에 아랫사람들이 경동하였을 것이다.」 하시니, 내관들이 대답하기를, 「어제 상의 옥체가 매우 편안하지 못하셨으므로, 영상 등도 다 경회루 수각 가에 가서 기다리다가, 밤이 깊어서 상의 옥체가 잠시 덜하다는 말을 듣고야 비로소 물러갔습니다.」 하자, 상이 이르기를 「일이 과연 그렇게까지 되었었는가. 마음에 미안하다.」 하셨다.’ 하였다.","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106027_003,자전이 이어할려고 하다," 사인 이천계가 영상과 좌상의 뜻으로 자전에게 이어하여서는 안 되겠다는 뜻을 아뢰려 하였으나, 간밤에 거둥을 멈춘 뒤에는 다시 분부를 내리지 않았다는 말을 듣고는 아뢰지 않고서 물러갔다. 주서 안함이 또 정원의 뜻으로 가승지 조광원에게 말하기를,""자전께서 다시 이어하려 하시거든 힘껏 아뢰어 멈추게 해야 합니다.""하였다. 형조 판서 윤임은 대궐에 들어가 여러 날 동안 약시중을 들었는데, 또한 조광원에게 사사로이 글을 보내어,""자전의 거둥은 상께 아뢰어 조정의 결정을 기다린 뒤에 해야 합니다.""하였다.","['왕실-국왕(國王)', '정론-정론(政論)']"
http://sillok.history.go.kr/id/kla_10106027_004,벼락이 쳐 경회루 기둥이 파손되다,"사시에 벼락이 쳤다. 경회루의 8기둥이 모두 부서졌는데, 서쪽의 한 기둥이 더욱 심하게 부러졌다. 나무 조각이 못 위에 뜨고 불빛이 타오르는 듯하였다.","['왕실-종사(宗社)', '과학-지학(地學)']"
http://sillok.history.go.kr/id/kla_10106027_005,대비가 묘사·산천에 기도할 것에 대해 전교하다,"대비가 승전색을 시켜 영상·좌상에게 와서 전교하기를, 영상이 약방 제조로서 그 때 경회루 아래 수각에 있었고 좌상도 빈청으로부터 와서 대비의 분부에 의논하여 대답하려 하였다.   ""주상의 증세는 더했다 덜했다 함이 일정하지 않으니 답답하고 염려됨이 어찌 끝이 있겠는가. 친히 가서 문후하기를 몹시 바라나 제공이 굳이 막으므로 감히 하지 못한다. 이제 듣건대 경회루 기둥에 벼락이 쳤다 한다. 천재가 또한 크니 지극히 두렵다. 옛날에도 묘사·산천에 기도한 예가 있으니 전례에 따라서 하는 것이 어떠한가?""하니, 윤인경·유관이 회계하기를,""상의 옥체가 편안하지 못하심이 극도에 이르렀고 천변이 또 이러하니 온 조정이 놀라고 두려워서 어쩔 줄 모릅니다. 기도하는 일은 과연 분부하신 대로 하겠습니다.""하였다.","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106027_006,제관을 나누어 보내 기도하게 하다,"제관을 나누어 보내어 사직·종묘·경사전·영녕전·소격서와 근처의 명산·대천에서 기도하게 하였는데, 대비의 명에 따른 것이다.","['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10106027_007,유지번이 상의 증세를 고하다," 유지번이 나와서 말하였다.""상의 증세는 이제 또 열이 심하여 혹 헛소리를 내시는데 약을 올리려 하여도 물리치고 드시려 하지 않으니 어찌합니까?""",['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106027_008,영의정 윤인경 등이 들어가 상의 환후를 살피다," 영의정 윤인경, 좌의정 유관, 도승지 송기수,  기사관 이덕응·이염이 들어가 상의 환후를 살폈다. 오전부터 대신 등이 들어가 살피려 하였으나 상께서 접견하는 절차가 어렵다 하여 들어가 살피는 것을 허락하지 않으므로 잠시 멈추었는데, 내시 박한종이 나와서 말하기를,""상께서 약을 한 종지 반을 드셨습니다.""하니, 윤인경 등이 기뻐하며 말하기를,""처음에는 들어가 살피고 약을 권하려 하였으나 상께서 이미 이처럼 약을 드셨다면 우리는 번거롭게 들어갈 것 없다.""하였다. 잠시 후에 상께서 전혀 약을 들지 않고 열기가 더 난다는 말을 듣고, 홍문관이 ‘대신이 들어가 살피는 것이 매우 좋겠으나 윤임이 입내를 허락하지 않으니 마땅하지 않다.’ 하였는데  윤임이 박한종을 시켜 나와 말하기를 ‘상께서 이미 약을 드셨으니 대신들이 번거롭게 들어와서 상께서 심열이 발동하게 할 것이 없다.’ 하였다.  오래지 않아 윤임이 나와서 말하기를,""상께서 전혀 약을 드시지 않으므로 권하면 노하여 물리치시고 나인이 손가락을 상의 입안에 넣어 권하면 상께서 반드시 깨무시니, 대신이 들어가 살피는 것이 진실로 마땅하겠습니다. 다만 상의 뜻이 그것을 바라지 않으시니 우선 들어가 근처에 머물러 있으면서 천천히 상께서 아시도록 하는 것이 옳겠습니다.""하였다. 잠시 후에 내시 이승호가 나와서 말하기를,""대신이 들어와 살피려 한다는 뜻을 아뢰었더니 허락하지 않고, 이어서 아뢰기를 ‘대신이 굳이 들어왔습니다.’ 하니, 상께서 갑자기 이르기를 ‘임금과 신하 사이에 어찌 이러하여야 하겠는가. 오늘은 결코 만날 수 없으니 들어오지 말게 하라.’ 하셨습니다.""하였다. 윤인경 등이 어침의 중문 밖까지 곧바로 들어가 오래 머물렀다가, 윤임을 시켜 청심원을 탄 소시호탕  한 복  을 받들고 먼저 들어가서 대신들이 가까운 곳에 있는 정상을 아뢰게 하였다. 상의 말소리가 낭랑하게 밖에까지 들리더니 잠시 후에 내시가 의관을 찾아서 들어갔다. 윤인경 등이 아뢰기를,""신하가 병이 있어 임금이 문병하여도 의관을 차리지 않는데, 더구나 임금이 신하를 만남에 어찌하여 반드시 의관이 있어야 합니까. 그렇게 하지 마시기 바랍니다.""하니, 내시가 나와서 말하기를,""상께서 허락하지 않고 굳이 의관을 찾으십니다.""하였다. 조금 뒤에 윤임이 나와서 말하기를,""이제 들어가 뵈어도 됩니다.""하므로 윤인경 등이 윤임을 따라서 들어가니, 상이 다락 아래 방에 있는데 방은 상쾌하지 않고 더운 기운이 훈훈하였다. 상이 백립·백포 차림으로 베개에 기대어 앉아 있었다. 윤인경 등이 곧바로 앞에 가서 부복하여 아뢰기를,""약을 먹지 않고는 병을 고칠 수 없는데 상께서는 전혀 약을 드시지 않는다 하니 신들이 몹시 답답합니다. 무릇 약에는 단맛이 없고 다 입에 쓰지마는 병은 반드시 약으로 고치므로 약이 현기증이 나지 않으면 그 병이 낫지 않는다 합니다. 약을 드시기 바랍니다.""하고, 유관은 아뢰기를,""좋은 약은 입에는 쓰지만 병에는 이로우니 약을 더 드시기 바랍니다.""하니, 상이 이르기를,""이달 초승부터 이질을 앓았으나 처음에는 그다지 괴롭지 않으므로 음식을 절제하고 약을 먹으면 나을 수 있으리라고 생각하였는데, 20일 무렵에 다시 병이 나서 이렇게까지 되었다.""하였다. 말은 많았으나 분명하지 않아서 알 수 있는 것은 이 몇 마디 말뿐이었다. 눈매의 움직임은 매우 빠르고 눈동자는 누렇고 붉으며 모습이 수척하였다. 윤임이 작은 종지에 약을 따라 바치고 윤인경 등이 다시 들기를 청하니 상이 종지를 들어 마셨는데, 측근의 신하들이 다 기뻐하면서 많이 드셨다고 하였다. 이것을 많이 드셨다고 한다면 여느 때에 약을 들었다고 하던 말은 다 거짓이다. 잠시 후에 상이 머리를 숙이고 매우 피곤하여 베개에 기대어 엎드리자, 유관이 아뢰기를,""신들이 답답하고 염려됨을 견딜 수 없어서 굳이 들어왔으므로 지극히 미안한데, 상께서 관복을 차리시니 더욱 미안합니다. 신하도 병이 위중하면 의관을 차리지 않고 조복에 큰 띠를 걸친다고 할 뿐인데, 더구나 임금이 신하를 만나는 도리가 어찌 이러할 수 있습니까. 신들이 오래 앉아 있기가 미안합니다.""하고, 드디어 물러갔다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10106027_009,대간이 계청하려다가 중지하다,"대간이, 대신이 친히 들어가 약을 권하지 않는다 하여, 와서 계청하려다가 대신이 들어가 살피고 나왔다는 말을 듣고 드디어 아뢰지 않았다.","['왕실-국왕(國王)', '정론(政論)', '의약(醫藥)']"
http://sillok.history.go.kr/id/kla_10106028_001,상의 병이 위독하다,상의 병이 위독하였다.,['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106028_002,약방 제조 등이 문안하다," 약방 제조·승지·사관이 새벽에 경회루 아래에 들어가 문안하니, 박세거가 나와서 말하기를,""간밤에는 열이 더 심하지 않고 미음을 들기도 그다지 어려워하지 않으셨으니, 오늘 큰 열이 없으면 걱정이 없을 듯합니다.""하였다. 임백령·송기수가 묻기를,""원기는 어떠한가?""하니, 답하기를,""왼손·오른손의 맥에 다 착잡한 맥은 없으나 다만 열이 내린 뒤에 원기가 점점 없어져 아주 없어지게 될까 염려될 뿐입니다. 아마도 그러한 까닭은 애통하여 수척한 것이 극도에 이르렀기 때문에 장부가 매우 손상되어 병이 뿌리가 있는 듯합니다.""하였다. 윤인경이 이어서 아뢰기를,""오늘은 이미 늦었는데도 약을 드시지 않으니 혹시 열기가 다시 일어날 것이 염려됩니다. 의원들이 모두 ‘이때에 급히 약을 드시지 않으면 형세가 기울어질 것이니 아무리 편작이라도 어떻게 손댈 수 있겠는가.’ 하니, 더욱이 답답하고 염려됩니다.""하니, 답하기를,""내가 어찌하여 약을 먹지 않겠는가. 이것은 반드시 의원들이 전한 것이겠는데 전한 자가 또한 망령되다. 이제 아뢴 대로 약을 먹겠다.""하였다.","['왕실-국왕(國王)', '의약(醫藥)']"
http://sillok.history.go.kr/id/kla_10106028_003,유지번이 나와서 상의 병세를 전하다," 유지번이 나와서 말하였다.""지금 들어가서 상의 맥후를 진찰하였더니 어제보다 나은 듯합니다. 다만 저녁에는 또 어떠하실는지 모르겠습니다. 상이 지번에게 하문하기를 ‘어떤 열이 내 몸에 들어와 왔다갔다 하면서 침공하는가? 이것이 더위에 상한 열인가, 한기에 상한 열인가?’ 하시기에, 지번이 대답하기를 ‘이것은 다른 증세가 아니라 다만 더위에 상하여 열이 나는 것일 뿐입니다. 더위에 상한 증세가 매우 위급한데 상께서 약을 드시려 하지 않으니 나으실 기약이 없을까 매우 염려됩니다.’ 하니, 상이 이르기를, ‘짐짓 약을 물리치는 것이 아니라 때로는 입맛이 매우 써서 먹지 못할 뿐이다.’ 하셨습니다.""","['왕실-국왕(國王)', '의약(醫藥)']"
http://sillok.history.go.kr/id/kla_10106029_001,상의 병이 위독하다,상의 병이 위독하였다.,['왕실-국왕(國王)']
http://sillok.history.go.kr/id/kla_10106029_002,약방 제조 등이 문안하다," 약방 제조·승지·사관이 경회루 아래 수각에 가서 문안하니, 유지번이 나와서 말하기를,""지난밤 삼경에 윤 판서가 의원들을 다 들어오게 하였는데, 나인의 말이 ‘상께서 한참 잠드신 뒤에 갑자기 열에 괴로와하시는데 이따금 헛소리를 할 뿐 아니라 기운이 많이 지친 상태였다.’ 하였습니다. 지번과 박세거·홍침이 번갈아 들어 가서 진찰하였더니, 열은 내려간 듯하였으나 맥이 너무 약하고 잦아져 두려웠고 또 상께서 말씀하시는 것이 허망하고 어긋나지는 않으나 목소리가 다급하여 여느 때와 아주 같지 않았습니다. 미음을 권하여도 드시지 않고 약을 권하여도 드시지 않았는데, 짐짓 드시지 않는 것이 아니라 드시려 하더라도 기운이 허약하고 입에 거슬려서 받아들이지 못하시는 것입니다.""하였다. 잠시 후에 박세거·홍침이 나와서 말하기를,""이제 또 상의 기후를 진찰하였더니 열의 증세는 잠시 덜한 듯하나 원맥이 극도로 미약하여 말할 수 없습니다. 유지번이 말하기를 ‘내가 보기에는 상의 증세가 반드시 맥이 가라앉을 걱정이 있을 듯하다. 병의 뿌리가 비위가 손상된 데에서 나왔는데 이토록 음식을 끊고 약을 물리치시니 위태하지 않을 수 있겠는가.’ 하였습니다.""하였다. 약방 제조 등이 이 말을 듣고는 ‘상의 증세가 점점 위급하여 가는데 우리들이 늘 여기에 머무는 것은 또한 소원하고 게으른 듯하니 어침에 가까운 곳으로 옮겨 가서 상의 안부가 어떠한지를 자주 알아보는 것만 못하다.’ 하여, 드디어 충순당 앞에 나아가 머물렀다.","['왕실-국왕(國王)', '왕실-의식(儀式)', '의약(醫藥)']"
